,YOB,Income,Lon,Lat,Apl_Year,gender,Accepted
4700,1936,9588,-87,24,2018,0,True
4701,1977,8080,-95,42,2018,1,False
4702,1961,8310,-86,38,2017,0,False
4703,1944,8557,-82,38,2016,1,False
4704,1912,8148,-94,29,2016,1,True
4705,1991,3616,-90,26,2018,1,False
4706,2003,4316,-97,24,2016,0,False
4707,1926,5943,-95,25,2018,1,True
4708,1968,4389,-90,29,2016,0,False
4709,1924,2803,-84,42,2018,0,True
4710,1982,2700,-97,46,2016,1,True
4711,1949,8014,-95,29,2018,0,False
4712,1984,8235,-95,25,2016,1,False
4713,1991,3827,-86,42,2017,1,False
4714,1975,8014,-99,37,2017,0,True
4715,1975,2091,-87,38,2016,0,True
4716,1927,6609,-97,29,2018,1,True
4717,1950,8000,-90,29,2016,0,True
4718,1942,4610,-86,25,2016,1,False
4719,1920,6456,-84,24,2018,0,False
4720,1936,3050,-90,21,2018,1,False
4721,1941,2273,-99,38,2017,1,True
4722,2014,1910,-99,25,2017,0,True
4723,2016,7323,-84,28,2018,0,True
4724,1945,4107,-94,37,2018,1,True
4725,2002,7211,-97,24,2018,0,False
4726,1996,3995,-99,28,2016,0,False
4727,1944,6117,-81,38,2017,0,True
4728,1956,4100,-81,29,2016,1,True
4729,2008,4513,-97,37,2018,0,True
4730,1990,9177,-99,26,2018,0,False
4731,1914,6702,-90,26,2017,0,True
4732,1930,4655,-99,24,2016,0,False
4733,1930,4534,-81,38,2016,0,False
4734,1913,9693,-99,24,2016,0,True
4735,1942,6443,-95,42,2018,1,True
4736,1917,1596,-99,25,2018,0,True
4737,1970,4811,-87,46,2016,1,True
4738,1933,4978,-87,21,2018,1,True
4739,1970,1828,-94,28,2018,1,True
4740,1963,5101,-81,46,2018,1,False
4741,1914,2284,-99,26,2018,1,True
4742,1989,4504,-84,38,2016,1,True
4743,1940,5145,-87,28,2017,1,False
4744,1950,1656,-94,38,2018,0,False
4745,1955,7181,-84,37,2018,0,False
4746,1951,9850,-90,21,2018,0,False
4747,1947,2808,-81,29,2016,0,True
4748,1997,5805,-95,21,2016,0,False
4749,1941,4738,-99,29,2017,1,True
4750,2004,2624,-81,29,2018,1,True
4751,1950,7397,-97,24,2018,1,False
4752,1911,4827,-90,29,2016,1,True
4753,1945,7783,-87,21,2017,1,False
4754,1943,5745,-86,28,2016,0,True
4755,1933,7751,-81,25,2018,0,False
4756,1971,3375,-87,28,2016,1,False
4757,1999,7125,-87,37,2018,1,True
4758,1935,4071,-99,21,2016,1,True
4759,1926,9968,-95,25,2016,0,True
4760,1924,2869,-84,24,2016,1,True
4761,1989,8867,-82,28,2017,1,False
4762,1969,8696,-86,38,2017,0,False
4763,2014,7714,-81,24,2017,0,True
4764,1962,3585,-97,26,2016,1,True
4765,1944,1732,-90,26,2017,1,True
4766,2001,5430,-94,24,2017,1,True
4767,2010,6024,-84,42,2017,1,True
4768,1958,9995,-94,37,2018,1,False
4769,1941,3962,-82,28,2018,1,True
4770,1984,2384,-94,28,2018,1,True
4771,1918,5850,-84,37,2017,1,True
4772,1923,7477,-82,21,2017,0,False
4773,1932,5612,-99,21,2016,0,True
4774,1939,5627,-97,21,2016,1,True
4775,1969,4306,-99,46,2018,0,False
4776,2013,1009,-82,42,2017,0,True
4777,1991,8448,-86,46,2016,1,False
4778,1998,3533,-82,26,2016,1,True
4779,1979,7243,-87,25,2017,1,False
4780,1958,2647,-87,38,2016,0,True
4781,1934,4274,-97,21,2018,0,True
4782,1945,8805,-90,37,2018,1,False
4783,1958,5522,-97,24,2018,0,False
4784,1988,4292,-94,24,2016,1,True
4785,1979,7544,-99,24,2017,1,True
4786,1991,6320,-99,37,2018,1,False
4787,1953,5792,-99,25,2018,0,False
4788,1982,4399,-97,46,2017,0,False
4789,1932,6830,-97,37,2016,0,True
4790,1944,4242,-87,42,2016,0,True
4791,1967,3747,-94,25,2018,0,False
4792,2002,2447,-87,46,2017,1,True
4793,1939,2052,-90,28,2016,0,True
4794,2012,2004,-99,37,2017,0,True
4795,1928,4110,-90,26,2018,1,True
4796,1975,5219,-87,42,2017,1,False
4797,1951,5799,-99,25,2017,1,False
4798,1938,3250,-95,42,2016,1,True
4799,1976,6140,-97,28,2016,1,False
4800,1942,2025,-99,38,2017,1,True
4801,2007,8443,-95,24,2018,1,True
4802,1922,8440,-86,38,2016,0,False
4803,1984,5410,-95,37,2016,1,True
4804,1981,1595,-81,26,2018,1,True
4805,1982,9458,-86,37,2018,0,True
4806,1962,2337,-82,28,2017,0,False
4807,1945,4264,-94,28,2018,0,True
4808,1913,5463,-94,46,2016,1,True
4809,1932,3314,-90,28,2016,0,False
4810,1980,5281,-99,26,2018,0,True
4811,2006,5232,-82,28,2018,1,False
4812,1962,6027,-87,42,2017,1,False
4813,1954,1044,-87,21,2018,0,True
4814,1914,1234,-94,25,2017,1,True
4815,1955,7539,-94,37,2016,1,False
4816,1956,9659,-86,38,2016,1,False
4817,1988,7978,-81,38,2017,1,False
4818,1965,1641,-81,46,2018,1,True
4819,2006,9764,-97,29,2018,1,False
4820,1947,3702,-97,21,2017,1,True
4821,1928,5330,-86,26,2017,0,True
4822,1983,9957,-82,26,2016,0,False
4823,1943,8873,-94,24,2016,0,False
4824,2004,8624,-97,42,2018,0,False
4825,2014,5313,-81,24,2016,0,True
4826,2006,6796,-82,38,2017,1,False
4827,1947,7460,-94,42,2017,0,False
4828,1944,1949,-81,29,2016,1,True
4829,1981,6335,-97,37,2017,1,True
4830,1933,8376,-81,25,2017,0,False
4831,1993,6702,-87,28,2017,1,True
4832,1968,4761,-97,37,2018,0,False
4833,1948,2174,-84,46,2016,0,True
4834,1924,2808,-87,37,2016,1,True
4835,1911,9337,-82,21,2017,1,True
4836,1919,2177,-87,46,2017,1,True
4837,1934,4898,-82,26,2017,1,False
4838,2016,7668,-84,37,2016,0,True
4839,1973,1975,-94,25,2017,1,False
4840,1975,1229,-97,28,2016,0,True
4841,1965,4739,-95,21,2016,1,False
4842,1992,2483,-81,38,2016,1,False
4843,1932,1243,-90,25,2016,1,True
4844,1990,2922,-82,21,2017,1,True
4845,1980,5290,-86,25,2016,0,True
4846,1928,8738,-81,28,2016,1,True
4847,1958,9113,-82,42,2016,0,False
4848,1975,6976,-86,28,2017,1,True
4849,1915,8401,-87,21,2016,0,False
4850,1966,7583,-82,38,2017,1,False
4851,1915,7976,-99,28,2016,1,False
4852,1996,5564,-94,46,2018,1,True
4853,2002,2488,-99,21,2018,0,False
4854,1934,2339,-87,28,2018,0,True
4855,1951,8178,-82,42,2016,1,False
4856,1993,6183,-94,24,2016,1,True
4857,1939,1552,-82,25,2017,1,True
4858,1962,5507,-95,28,2018,0,False
4859,2016,5782,-90,21,2016,0,False
4860,1963,4634,-99,37,2016,0,True
4861,1972,2134,-87,42,2016,0,True
4862,2001,2100,-86,21,2016,0,True
4863,1947,7281,-84,24,2018,0,False
4864,1954,6083,-95,29,2016,1,False
4865,1992,8670,-97,24,2017,0,False
4866,1949,3743,-97,37,2016,1,False
4867,1944,9813,-82,26,2018,0,True
4868,1944,4880,-94,26,2016,1,False
4869,1917,2453,-97,29,2016,0,True
4870,1974,6941,-81,28,2017,1,False
4871,1956,3686,-87,26,2017,1,False
4872,1987,3078,-94,46,2017,0,False
4873,1921,9441,-87,24,2016,1,False
4874,1939,6987,-82,25,2018,1,True
4875,1965,7130,-82,21,2018,1,False
4876,1935,8267,-82,29,2017,0,False
4877,1959,3944,-81,38,2016,0,False
4878,1982,6846,-99,46,2017,1,False
4879,1961,4339,-95,46,2017,1,False
4880,1933,4797,-99,46,2018,0,True
4881,1941,2544,-82,26,2016,1,False
4882,1999,3754,-84,46,2018,0,True
4883,1930,5698,-82,38,2016,0,False
4884,1917,4118,-94,38,2016,0,False
4885,1991,5945,-84,42,2017,1,False
4886,1930,5987,-90,37,2018,1,False
4887,2013,1956,-94,28,2018,1,True
4888,1929,9389,-97,46,2016,1,False
4889,1982,2989,-84,21,2017,1,True
4890,2000,4325,-99,37,2017,1,True
4891,1996,4044,-90,38,2016,1,True
4892,1927,8770,-84,24,2016,1,False
4893,1910,2095,-84,38,2018,0,True
4894,1982,7041,-99,24,2017,1,False
4895,1931,3339,-81,46,2018,1,True
4896,1913,9401,-86,28,2016,0,False
4897,1993,8673,-97,25,2017,1,False
4898,1951,2529,-99,26,2016,1,True
4899,1999,8423,-82,26,2018,0,True
4900,1937,6165,-95,37,2016,1,False
4901,1993,3963,-87,28,2017,1,True
4902,1967,9227,-86,28,2017,1,False
4903,1991,8478,-94,24,2018,0,False
4904,1955,7081,-95,25,2018,1,False
4905,1924,9464,-95,28,2018,1,False
4906,1989,2698,-87,38,2016,1,False
4907,1988,9849,-97,38,2018,0,False
4908,1980,5897,-95,46,2017,0,False
4909,1946,2082,-95,46,2017,0,True
4910,1940,4896,-95,26,2016,1,True
4911,1956,2325,-95,37,2016,0,False
4912,1988,6990,-82,25,2016,0,True
4913,2003,1493,-87,46,2017,1,True
4914,1984,5875,-90,25,2017,0,True
4915,1948,1432,-87,25,2016,1,True
4916,1978,9648,-97,38,2016,1,False
4917,1996,9395,-99,28,2018,0,False
4918,1979,5655,-81,24,2017,0,True
4919,1927,9802,-84,29,2016,1,False
4920,1998,4901,-81,28,2018,0,False
4921,1913,5802,-99,28,2017,1,True
4922,2011,4576,-95,37,2018,1,True
4923,1962,9161,-81,24,2017,1,True
4924,1950,9416,-87,37,2018,0,False
4925,1954,6574,-86,29,2018,1,True
4926,1979,2350,-86,46,2018,1,True
4927,1926,3154,-86,21,2016,1,True
4928,2014,9678,-82,26,2017,1,False
4929,1933,3737,-95,42,2017,0,False
4930,1912,7330,-95,24,2018,1,False
4931,2007,7089,-94,42,2016,0,False
4932,1918,9691,-81,28,2017,0,False
4933,1970,3260,-84,28,2017,0,False
4934,1926,2266,-86,28,2018,0,True
4935,1997,8567,-82,25,2017,1,False
4936,1949,8339,-82,46,2017,1,False
4937,1929,4558,-86,26,2018,0,False
4938,1959,8180,-86,25,2017,1,False
4939,1997,4888,-81,28,2018,0,False
4940,2000,2217,-95,25,2017,0,True
4941,1928,8815,-86,38,2017,0,False
4942,1978,9236,-97,24,2017,0,False
4943,1993,1162,-84,26,2018,0,True
4944,1961,1651,-90,38,2018,0,False
4945,1976,3617,-90,37,2016,1,True
4946,1970,1210,-82,28,2016,1,True
4947,1920,3436,-82,21,2016,0,True
4948,2007,9166,-90,28,2016,1,False
4949,1962,1811,-97,38,2018,0,True
4950,1930,4106,-95,46,2016,0,False
4951,1992,6176,-82,25,2017,0,True
4952,1973,9638,-90,42,2016,0,False
4953,1912,1894,-81,42,2016,1,True
4954,1943,8176,-84,26,2016,0,True
4955,1948,5220,-86,29,2016,1,True
4956,1923,4845,-97,25,2018,0,True
4957,1975,7521,-99,24,2018,1,False
4958,1929,4842,-82,25,2017,0,True
4959,1913,2696,-87,29,2018,0,True
4960,1949,3639,-94,24,2018,0,False
4961,1947,3585,-94,24,2017,0,True
4962,1944,4835,-94,37,2017,0,False
4963,1961,3158,-86,46,2018,1,False
4964,1970,3201,-95,29,2017,0,False
4965,1965,2176,-86,26,2017,1,False
4966,1942,4321,-84,24,2016,1,True
4967,1913,5118,-86,42,2018,1,True
4968,1966,3922,-94,24,2016,0,False
4969,2011,4570,-90,28,2016,1,True
4970,1985,6346,-82,28,2018,1,True
4971,2014,9455,-94,29,2017,1,True
4972,1954,2301,-99,29,2016,0,True
4973,1962,1850,-86,28,2017,1,True
4974,1911,1314,-99,38,2016,0,True
4975,1960,6720,-86,29,2017,1,False
4976,1952,9836,-87,21,2017,1,False
4977,1995,8918,-90,24,2018,1,False
4978,1927,9827,-94,46,2017,0,False
4979,1971,6733,-84,28,2017,1,False
4980,1999,9833,-87,38,2018,0,False
4981,1926,7259,-90,42,2017,1,True
4982,1996,1569,-97,28,2018,0,False
4983,2015,5526,-90,46,2017,0,True
4984,2006,8353,-94,42,2017,0,False
4985,2015,3848,-81,28,2016,0,False
4986,1948,7658,-97,37,2018,0,False
4987,1975,5117,-87,21,2018,0,False
4988,1920,7142,-86,28,2018,1,False
4989,1992,8978,-87,25,2017,0,False
4990,1996,7854,-95,29,2017,0,True
4991,1913,9768,-84,21,2016,1,False
4992,1988,9469,-95,25,2016,1,False
4993,1924,8869,-87,24,2016,0,False
4994,1932,8926,-94,37,2017,1,False
4995,1958,2552,-97,46,2017,0,True
4996,1959,5896,-97,29,2016,0,False
4997,1944,9168,-87,37,2018,1,False
4998,1971,5770,-94,42,2018,0,False
4999,1995,5444,-86,25,2017,0,False
